Timestamp,Strategy,Action,Decision_Source,Price,Quantity,Amount,Position_Size,Reason,Improvement,AI_Enabled,Cash_Before,Cash_After,BTC_Before,BTC_After,Portfolio_Value_Before,Portfolio_Value_After,Profit
2025-09-24 08:00:00,GemmaLearner,BUY,RULES,112622.8,0.018986545450927098,2138.3179110106726,5.0,RSI>60 & price>SMA20,None,False,42766.35822021345,40628.04030920278,0.5289140437936473,0.5479005892445744,102334.13879157662,102334.13879157664,
2025-09-25 08:00:00,GemmaLearner,SELL,RULES,111727.21,0.054790058924457444,6121.540419365231,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,40628.04030920278,46749.580728568006,0.5479005892445744,0.493110530320117,101843.4445028551,101843.44450285508,-74.36712905258534
2025-09-26 08:00:00,GemmaLearner,SELL,RULES,109567.2,0.02465552651600585,2701.437004884516,5.0,EMA12<EMA26,None,True,46749.580728568006,49451.01773345252,0.493110530320117,0.46845500380411115,100778.32082625834,100778.32082625834,-86.72139190350143
2025-09-27 08:00:00,GemmaLearner,SELL,RULES,109252.01,0.04684550038041112,5117.965076015679,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,False,49451.01773345252,54568.9828094682,0.46845500380411115,0.4216095034237,100630.66849360931,100630.66849360931,-179.53587788155463
2025-09-28 08:00:00,GemmaLearner,SELL,RULES,109509.91,0.021080475171185,2308.5209387537043,5.0,EMA12<EMA26,None,False,54568.9828094682,56877.503748221905,0.4216095034237,0.400529028252515,100739.40158454228,100739.40158454228,-75.35449050005109
2025-09-29 08:00:00,GemmaLearner,BUY,RULES,112099.75,0.02536914834699538,2843.8751874110953,5.0,EMA12>EMA26,None,True,56877.503748221905,54033.62856081081,0.400529028252515,0.4258981765995104,101776.70768307179,101776.70768307179,
2025-09-30 08:00:00,GemmaLearner,BUY,RULES,113451.89,0.02381345456687007,2701.6814280405406,5.0,EMA12>EMA26,None,True,54033.62856081081,51331.94713277027,0.4258981765995104,0.44971163116638047,102352.58164357903,102352.58164357903,
2025-10-01 08:00:00,GemmaLearner,BUY,RULES,116111.28,0.04420926815445517,5133.194713277027,10.0,SMA50>SMA200 & MACD>0 & RSI>55,None,True,51331.94713277027,46198.75241949324,0.44971163116638047,0.4939208993208356,103548.54025838661,103548.5402583866,
2025-10-02 08:00:00,GemmaLearner,BUY,RULES,118668.89,0.038930803531989924,4619.875241949324,10.0,SMA50>SMA200 & MACD>0 & RSI>55,None,True,46198.75241949324,41578.877177543916,0.49392089932083566,0.5328517028528256,104811.79728969856,104811.79728969856,
2025-10-03 08:00:00,GemmaLearner,BUY,RULES,120038.6,0.01731896122478266,2078.943858877196,5.0,EMA12>EMA26,None,True,41578.877177543916,39499.93331866672,0.5328517028528257,0.5501706640776083,105541.64959561313,105541.64959561311,
2025-10-04 08:00:00,GemmaLearner,BUY,RULES,122267.57,0.016153070400706713,1974.996665933336,5.0,EMA12>EMA26,None,True,39499.93331866672,37524.936652733384,0.5501706640776083,0.566323734478315,106767.96350072218,106767.96350072217,
2025-10-05 08:00:00,GemmaLearner,BUY,RULES,124595.99,0.03011729081548562,3752.4936652733386,10.0,SMA50>SMA200 & MACD>0 & RSI>55,None,True,37524.936652733384,33772.44298746005,0.566323734478315,0.5964410252938006,108086.60301055617,108086.60301055618,
2025-10-06 08:00:00,GemmaLearner,BUY,RULES,123846.55,0.027269587233120382,3377.244298746005,10.0,SMA50>SMA200 & MACD>0 & RSI>55,None,True,33772.44298746005,30395.19868871404,0.5964410252938006,0.623710612526921,107639.60624855998,107639.60624855998,
2025-10-07 08:00:00,GemmaLearner,SELL,RULES,123861.75,0.031185530626346047,3862.6943980578176,5.0,EMA12<EMA26,None,True,30395.19868871404,34257.89308677186,0.623710612526921,0.592525081900575,107649.08664987038,107649.0866498704,273.8974872913565
2025-10-08 08:00:00,GemmaLearner,BUY,RULES,122381.85,0.013996312805686407,1712.894654338593,5.0,RSI>60 & price>SMA20,None,True,34257.89308677186,32544.998432433265,0.592525081900575,0.6065213947062613,106772.20878116574,106772.20878116573,
2025-10-09 08:00:00,GemmaLearner,SELL,RULES,121261.62,0.030326069735313068,3677.3883443370337,5.0,EMA12<EMA26,None,True,32544.998432433265,36222.3867767703,0.6065213947062613,0.5761953249709483,106092.76531917394,106092.76531917392,182.38654639196494
2025-10-10 08:00:00,GemmaLearner,BUY,RULES,121631.54,0.014890211361613238,1811.119338838515,5.0,RSI>60 & price>SMA20,None,True,36222.3867767703,34411.26743793178,0.5761953249709483,0.5910855363325616,106305.9114937872,106305.9114937872,
2025-10-12 08:00:00,GemmaLearner,SELL,RULES,111310.9,0.05910855363325616,6579.426302616012,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,34411.26743793178,40990.693740547795,0.5910855363325616,0.5319769826993054,100205.53046409192,100205.5304640919,-242.18904736346997
2025-10-13 08:00:00,GemmaLearner,BUY,RULES,115254.23,0.017782728556057247,2049.5346870273897,5.0,EMA12>EMA26,None,True,40990.693740547795,38941.1590535204,0.5319769826993054,0.5497597112553626,102303.29125927956,102303.29125927955,
2025-10-14 08:00:00,GemmaLearner,SELL,RULES,111803.33,0.05497597112553626,6146.496641818802,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,38941.1590535204,45087.65569533921,0.5497597112553626,0.49478374012982634,100406.12547170842,100406.12547170842,-197.91064186547018
2025-10-15 08:00:00,GemmaLearner,SELL,RULES,112944.85,0.024739187006491317,2794.163765570111,5.0,EMA12<EMA26,None,True,45087.65569533921,47881.81946090932,0.49478374012982634,0.47004455312333504,100970.93100674142,100970.93100674142,-60.81951208781151
2025-10-16 08:00:00,GemmaLearner,SELL,RULES,110817.5,0.04700445531233351,5208.916226574518,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,47881.81946090932,53090.73568748384,0.47004455312333504,0.42304009781100155,99970.9817266545,99970.9817266545,-215.55200097553484
2025-10-17 08:00:00,GemmaLearner,SELL,RULES,104884.38,0.04230400978110016,4437.029837404626,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,53090.73568748384,57527.76552488846,0.42304009781100155,0.3807360880299014,97461.0340615301,97461.0340615301,-444.99156739042155
2025-10-18 08:00:00,GemmaLearner,SELL,RULES,106719.2,0.01903680440149507,2031.5925362840328,5.0,EMA12<EMA26,None,True,57527.76552488846,59559.3580611725,0.3807360880299014,0.3616992836284063,98159.61625056912,98159.61625056912,-165.31709587373865
2025-10-19 08:00:00,GemmaLearner,SELL,RULES,106443.95,0.03616992836284063,3850.07004615779,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,False,59559.3580611725,63409.428107330285,0.3616992836284063,0.3255293552655657,98060.05852275039,98060.05852275039,-324.05825494197524
2025-10-20 08:00:00,GemmaLearner,BUY,RULES,111097.15,0.028537828426440412,3170.4714053665143,5.0,EMA12>EMA26,None,True,63409.428107330285,60238.95670196377,0.3255293552655657,0.3540671836920061,99574.81171867214,99574.81171867214,
2025-10-21 08:00:00,GemmaLearner,SELL,RULES,107695.79,0.03540671836920061,3813.154506078571,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,60238.95670196377,64052.11120804234,0.3540671836920061,0.3186604653228055,98370.50176274948,98370.50176274948,-260.6081054478687
2025-10-22 08:00:00,GemmaLearner,SELL,RULES,108229.3,0.015933023266140278,1724.419954978076,5.0,EMA12<EMA26,None,True,64052.11120804235,65776.53116302042,0.3186604653228055,0.30272744205666524,98540.51030760386,98540.51030760386,-108.77322020882204
2025-10-23 08:00:00,GemmaLearner,BUY,RULES,109505.44,0.030033453663589876,3288.8265581510213,5.0,EMA12>EMA26,None,True,65776.53116302042,62487.7046048694,0.30272744205666524,0.33276089572025513,98926.83290551006,98926.83290551006,
2025-10-24 08:00:00,GemmaLearner,BUY,RULES,111097.8,0.0562456723759331,6248.7704604869405,10.0,SMA50>SMA200 & MACD>0 & RSI>55,None,True,62487.7046048694,56238.93414438246,0.33276089572025513,0.3890065680961882,99456.70804541916,99456.70804541916,
2025-10-25 08:00:00,GemmaLearner,BUY,RULES,111763.8,0.05031945419212881,5623.8934144382465,10.0,SMA50>SMA200 & MACD>0 & RSI>55,None,True,56238.93414438246,50615.040729944216,0.3890065680961882,0.439326022288317,99715.78641977122,99715.78641977123,
2025-10-26 08:00:00,GemmaLearner,BUY,RULES,111776.94,0.022641092487387927,2530.752036497211,5.0,EMA12>EMA26,None,True,50615.040729944216,48084.28869344701,0.439326022288317,0.46196711477570496,99721.55916370409,99721.55916370409,
2025-10-27 08:00:00,GemmaLearner,BUY,RULES,115014.88,0.04180701548655879,4808.428869344701,10.0,SMA50>SMA200 & MACD>0 & RSI>55,None,True,48084.28869344701,43275.85982410231,0.4619671147757049,0.5037741302622637,101217.38096332093,101217.38096332093,
2025-10-28 08:00:00,GemmaLearner,SELL,RULES,114427.23,0.025188706513113186,2882.2739135785005,5.0,EMA12<EMA26,None,True,43275.85982410231,46158.13373768081,0.5037741302622637,0.47858542374915053,100921.33809567231,100921.33809567231,15.70683020504156
2025-10-29 08:00:00,GemmaLearner,SELL,RULES,113070.94,0.023929271187457527,2705.7051866807387,5.0,EMA12<EMA26,None,True,46158.13373768081,48863.838924361546,0.47858542374915053,0.454656152561693,100272.23747129558,100272.23747129558,-17.533542524046787
2025-10-31 08:00:00,GemmaLearner,BUY,RULES,110062.44,0.022198235349117076,2443.191946218077,5.0,RSI>60 & price>SMA20,None,True,48863.838924361546,46420.64697814347,0.454656152561693,0.4768543879108101,98904.40443631372,98904.40443631374,
2025-11-01 08:00:00,GemmaLearner,BUY,RULES,110248.88,0.021052661477442437,2321.032348907174,5.0,EMA12>EMA26,None,True,46420.64697814347,44099.6146292363,0.4768543879108101,0.49790704938825253,98993.30916839582,98993.30916839582,
2025-11-02 08:00:00,GemmaLearner,BUY,RULES,110850.17,0.019891541271085243,2204.980731461815,5.0,EMA12>EMA26,None,True,44099.6146292363,41894.63389777448,0.49790704938825253,0.5177985906593378,99292.6956981225,99292.69569812248,
2025-11-03 08:00:00,GemmaLearner,SELL,RULES,107586.97,0.05177985906593378,5570.838143930845,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,41894.63389777448,47465.472041705325,0.5177985906593378,0.46601873159340396,97603.01533708294,97603.01533708294,-300.2359442169541
2025-11-06 08:00:00,GemmaLearner,BUY,RULES,103200.26,0.02299677929188615,2373.2736020852662,5.0,EMA12>EMA26,None,False,47465.472041705325,45092.19843962006,0.46601873159340396,0.4890155108852901,95558.72630701482,95558.72630701482,
2025-11-07 08:00:00,GemmaLearner,SELL,RULES,101496.18,0.024450775544264506,2481.6603157802683,5.0,EMA12<EMA26,None,True,45092.19843962006,47573.858755400324,0.4890155108852901,0.4645647353410256,94725.40475522542,94725.40475522542,-278.98670399050496
2025-11-08 08:00:00,GemmaLearner,BUY,RULES,102431.74,0.0232222252377048,2378.692937770016,5.0,EMA12>EMA26,None,True,47573.858755400324,45195.16581763031,0.4645647353410256,0.4877869605787304,95160.03293902107,95160.03293902107,
2025-11-09 08:00:00,GemmaLearner,SELL,RULES,101972.94,0.02438934802893652,2487.053523193862,5.0,EMA12<EMA26,None,False,45195.16581763031,47682.21934082417,0.4877869605787304,0.4633976125497939,94936.23628150755,94936.23628150756,-254.49579247687328
2025-11-10 08:00:00,GemmaLearner,BUY,RULES,105965.46,0.0224989441563431,2384.110967041209,5.0,EMA12>EMA26,None,True,47682.21934082417,45298.10837378296,0.4633976125497939,0.485896556706137,96786.36051756486,96786.36051756486,
2025-11-11 08:00:00,GemmaLearner,BUY,RULES,105157.8,0.021538159020910937,2264.905418689148,5.0,EMA12>EMA26,None,False,45298.10837378296,43033.20295509382,0.48589655670613696,0.5074347157270479,96393.92130457558,96393.92130457558,
2025-11-12 08:00:00,GemmaLearner,BUY,RULES,104147.24,0.020659790386712992,2151.660147754691,5.0,RSI>60 & price>SMA20,None,True,43033.20295509382,40881.54280733912,0.5074347157270479,0.5280945061137609,95881.12807825045,95881.12807825045,
2025-11-13 08:00:00,GemmaLearner,BUY,RULES,103684.06,0.01971447819816234,2044.0771403669562,5.0,RSI>60 & price>SMA20,None,True,40881.54280733912,38837.465666972166,0.5280945061137609,0.5478089843119232,95636.52526490868,95636.52526490866,
2025-11-15 08:00:00,GemmaLearner,SELL,RULES,95910.88,0.02739044921559616,2627.0420878631376,5.0,EMA12<EMA26,None,True,38837.46566697216,41464.5077548353,0.5478089843119232,0.520418535096327,91378.3074242349,91378.3074242349,-419.6674457166612
2025-11-16 08:00:00,GemmaLearner,SELL,RULES,96116.94,0.026020926754816348,2501.0518556370776,5.0,EMA12<EMA26,None,False,41464.5077548353,43965.55961047238,0.520418535096327,0.4943976083415106,91485.54486757686,91485.54486757686,-393.3222012637307
2025-11-17 08:00:00,GemmaLearner,BUY,RULES,95619.06,0.022989955982872234,2198.277980523619,5.0,RSI>60 & price>SMA20,None,False,43965.55961047238,41767.28162994876,0.4943976083415106,0.5173875643243828,91239.39418633579,91239.39418633579,
2025-11-18 08:00:00,GemmaLearner,SELL,RULES,91220.0,0.05173875643243828,4719.60936176702,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,41767.28162994876,46486.89099171578,0.5173875643243828,0.4656488078919445,88963.37524761897,88963.37524761897,-999.5291443968782
2025-11-19 08:00:00,GemmaLearner,SELL,RULES,91470.44,0.046564880789194456,4259.310134335165,10.0,SMA50<SMA200 & MACD<0 & RSI<45,None,True,46486.89099171578,50746.201126050946,0.4656488078919445,0.41908392710275005,89079.99233506742,89079.99233506742,-887.9145212123444
2025-11-20 08:00:00,GemmaLearner,BUY,RULES,92128.22,0.027541073259665143,2537.3100563025473,5.0,EMA12>EMA26,None,True,50746.201126050946,48208.891069748395,0.41908392710275005,0.4466250003624152,89355.65736063707,89355.65736063707,
2025-11-22 08:00:00,GemmaLearner,SELL,RULES,84016.77,0.022331250018120762,1876.199496584948,5.0,EMA12<EMA26,None,True,48208.891069748395,50085.09056633334,0.4466250003624152,0.42429375034429445,85732.88100144736,85732.88100144736,-566.9171012265581
2025-11-23 08:00:00,GemmaLearner,BUY,RULES,86137.19,0.029072860727366045,2504.2545283166673,5.0,EMA12>EMA26,None,True,50085.09056633334,47580.83603801667,0.42429375034429445,0.4533666110716605,86632.5619555524,86632.5619555524,
2025-11-24 08:00:00,GemmaLearner,BUY,RULES,86961.51,0.027357411363956693,2379.0418019008334,5.0,EMA12>EMA26,None,True,47580.83603801667,45201.794236115835,0.4533666110716605,0.4807240224356172,87006.28112039098,87006.28112039098,
